XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
824998.64822299,2511191.23680886,248,254,128,35.5659184048981
824998.64822299,2511191.23680886,248,328,165,230.274490746505
824195.97552355,2511191.49786502,249,250,125,71.895735773528
824195.97552355,2511191.49786502,249,235,126,55.8306360053267
824195.97552355,2511191.49786502,249,259,130,19.2483598347183
824144.62944083,2511141.54906114,250,249,125,71.895735773528
824963.13391503,2511193.15213699,254,246,127,79.109350489815
824963.13391503,2511193.15213699,254,248,128,35.5659184048981
824963.13391503,2511193.15213699,254,246,129,52.0114604400656
824963.13391503,2511193.15213699,254,292,146,239.333743739504
824180.10620740,2511202.39117311,259,249,130,19.2483598347183
824180.10620740,2511202.39117311,259,285,144,137.753768909832
824180.10620740,2511202.39117311,259,298,149,128.797521022891
824499.66146299,2511203.46428195,262,242,131,132.968057215818
824499.66146299,2511203.46428195,262,226,132,83.7053293080658
824499.66146299,2511203.46428195,262,277,139,51.5834056609794
824005.12564068,2511218.93985999,265,266,133,42.4690202825005
824005.12564068,2511218.93985999,265,217,134,114.691901824706
824005.12564068,2511218.93985999,265,282,142,121.249498346691
824005.12564068,2511218.93985999,265,285,143,87.7447500100232
823967.18754535,2511199.85272804,266,265,133,42.4690202825005
823868.82348612,2511219.73743137,270,238,135,55.9231841772011
823868.82348612,2511219.73743137,270,272,136,56.0904052086477
823868.82348612,2511219.73743137,270,282,141,62.6748783613793
823918.20485218,2511193.13641179,272,270,136,56.0904052086477
824360.51482223,2511233.48733418,273,242,137,57.0944208280538
824605.69866630,2511246.59583692,275,276,138,42.8223062375069
824605.69866630,2511246.59583692,275,279,140,41.8617308260039
824605.69866630,2511246.59583692,275,289,145,36.3652718943799
824594.82064355,2511205.17822554,276,275,138,42.8223062375069
824489.61409613,2511254.05971809,277,262,139,51.5834056609794
824565.19583262,2511257.17529682,279,275,140,41.8617308260039
823897.75735200,2511275.27361040,282,270,141,62.6748783613793
823897.75735200,2511275.27361040,282,265,142,121.249498346691
823897.75735200,2511275.27361040,282,295,148,42.1188085803609
824066.50688567,2511280.30968793,285,265,143,87.7447500100232
824066.50688567,2511280.30968793,285,259,144,137.753768909832
824066.50688567,2511280.30968793,285,301,151,48.2925583011673
824614.92963480,2511281.77000671,289,275,145,36.3652718943799
824614.92963480,2511281.77000671,289,293,147,55.9313938103686
824614.92963480,2511281.77000671,289,303,152,40.0447466550483
824833.08804611,2511208.79727395,292,254,146,239.333743739504
824560.87895031,2511296.15209001,293,289,147,55.9313938103686
823861.79831319,2511297.20399033,295,282,148,42.1188085803609
824256.22071732,2511306.29200468,298,259,149,128.797521022891
824256.22071732,2511306.29200468,298,300,150,201.629420112592
824256.22071732,2511306.29200468,298,309,155,70.998298699539
824256.22071732,2511306.29200468,298,344,172,167.077888284515
824449.02343703,2511282.32046495,300,298,150,201.629420112592
824026.68815556,2511307.63440056,301,285,151,48.2925583011673
824026.68815556,2511307.63440056,301,314,158,134.637674911966
824026.68815556,2511307.63440056,301,340,170,132.918997236431
824625.10337796,2511320.50083016,303,289,152,40.0447466550483
824625.10337796,2511320.50083016,303,306,153,46.7208400724343
824625.10337796,2511320.50083016,303,307,154,57.1007761601599
824625.10337796,2511320.50083016,303,311,156,50.5314191840146
824670.27480996,2511308.56857856,306,303,153,46.7208400724343
824569.58317975,2511333.84272768,307,303,154,57.1007761601599
824198.51101698,2511347.64836941,309,298,155,70.998298699539
824198.51101698,2511347.64836941,309,317,159,68.8079124366711
824198.51101698,2511347.64836941,309,353,177,142.532960402929
824637.93150540,2511369.37683113,311,303,156,50.5314191840146
824637.93150540,2511369.37683113,311,319,160,82.049190321059
824637.93150540,2511369.37683113,311,364,182,218.796807253015
824637.93150540,2511369.37683113,311,414,208,198.073925980881
823835.78585918,2511275.56543081,313,314,157,139.253288347422
823918.12599847,2511387.26832268,314,313,157,139.253288347422
823918.12599847,2511387.26832268,314,301,158,134.637674911966
823918.12599847,2511387.26832268,314,323,163,6.41466259006835
823918.12599847,2511387.26832268,314,349,176,101.246910038623
824142.57781817,2511387.72337515,317,309,159,68.8079124366711
824142.57781817,2511387.72337515,317,340,171,56.6923574637386
824142.57781817,2511387.72337515,317,377,189,120.159677814042
824558.47423445,2511389.83683421,319,311,160,82.049190321059
824558.47423445,2511389.83683421,319,331,167,79.1457599666398
824558.47423445,2511389.83683421,319,414,207,223.610902870655
784849.66499367,2511059.23549264,321,322,161,372.016404402764
784849.66499367,2511059.23549264,321,154,10052,64.8026175649018
784684.49334590,2511392.57394203,322,321,161,372.016404402764
784684.49334590,2511392.57394203,322,559,10053,22.2712079126656
823916.25971951,2511393.40549621,323,324,162,130.940666069547
823916.25971951,2511393.40549621,323,314,163,6.41466259006835
823916.25971951,2511393.40549621,323,336,169,26.2025240356467
823916.25971951,2511393.40549621,323,347,174,90.621768322389
823837.36870269,2511289.44519919,324,323,162,130.940666069547
824952.35176471,2511407.12448702,328,110,164,704.579417187323
824952.35176471,2511407.12448702,328,248,165,230.274490746505
824952.35176471,2511407.12448702,328,492,246,766.695331256249
824481.83078466,2511409.58102130,331,332,166,118.299046443763
824481.83078466,2511409.58102130,331,319,167,79.1457599666398
824481.83078466,2511409.58102130,331,344,173,133.677643313275
824453.14042577,2511294.81374506,332,331,166,118.299046443763
823851.79433458,2511417.46621598,335,336,168,56.8509773218685
823908.63636931,2511418.47453683,336,335,168,56.8509773218685
823908.63636931,2511418.47453683,336,323,169,26.2025240356467
823908.63636931,2511418.47453683,336,357,180,48.1927184348695
824096.49623185,2511420.74625808,340,301,170,132.918997236431
824096.49623185,2511420.74625808,340,317,171,56.6923574637386
824096.49623185,2511420.74625808,340,374,188,102.651425475777
824352.37860917,2511442.92538490,344,298,172,167.077888284515
824352.37860917,2511442.92538490,344,331,173,133.677643313275
824352.37860917,2511442.92538490,344,353,178,77.2350165480828
