XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
842705.82422708,2620652.59568898,420,410,210,299.91435548143
842705.82422708,2620652.59568898,420,335,211,962.087055045718
842705.82422708,2620652.59568898,420,436,218,165.77714833796
842705.82422708,2620652.59568898,420,515,258,616.097004338651
844967.45449201,2620652.93732707,424,417,212,78.9201142716506
844967.45449201,2620652.93732707,424,397,213,60.5340922909293
844967.45449201,2620652.93732707,424,428,214,78.6035965759678
844967.45449201,2620652.93732707,424,437,219,24.8611738511158
845046.00437887,2620655.84260996,428,424,214,78.6035965759678
845046.00437887,2620655.84260996,428,399,215,60.1187955455654
845046.00437887,2620655.84260996,428,442,221,41.3767611434521
845981.45931066,2620409.16116362,431,432,216,1520.21247768357
847261.14465991,2620668.52326237,432,431,216,1520.21247768357
847261.14465991,2620668.52326237,432,339,217,457.490953573351
847261.14465991,2620668.52326237,432,460,230,138.789410001896
842870.34444204,2620672.83006144,436,420,218,165.77714833796
